ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
300731.SZ,20260429,20260331,-0.02,-0.02,1.7715,1.7715,2.8402,0.2986,0.8607,505879.55,-3503937.07,36915595.55,1.3615,1.1165,1.0947,0.5913,0.2725,1.3621,0.1684,-3807919.03,-720055.83,,-59588314.33,24911685.67,272499710.29,12994877.42,375367794.41,148474735.56,481968452.95,221919062.38,317169768.03,1055222509.47,146811750.62,-0.0237,4.8829,-0.2878,1.1594,0.2362,-0.0057,-0.4706,0.1967,-0.7958,16.4562,83.5438,17.5514,-0.7958,3.0337,12.9384,1.5793,-1.3578,101.6975,-1.3293,-0.321,-0.4848,-0.49,-0.5666,-0.054,-0.134,-0.0709,-1.9392,-0.216,49.2917,1.9721,2.1546,62.346,37.654,35.9486,35.5724,58.5974,92.9035,7.0965,-0.0594,0.9721,0.9356,1.6473,0.7293,1.284,3.2461,-0.0551,220.8726,-0.536,-0.225,176683683.3,-1.2529,3.0337,101.6975,-0.4848,-0.5666,-0.134,-16.2438,-125.0,-125.0,-558.2803,-124.7328,-123.6907,-129.7517,-146.02,-558.6704,-129.4532,-0.184,1.2519,-0.0255,-11.0885,-11.0885,-11.0885,36.4851,1.0133
300731.SZ,20260429,20251231,0.28,0.28,9.1504,9.1504,2.7788,0.2991,0.8858,6292812.38,29316833.63,222606716.83,1.3934,1.1603,1.1491,3.0175,1.5134,7.412,0.9003,23115509.84,39195523.09,98357456.41,55741223.59,145465354.77,333394567.27,14346393.77,298031407.31,103448699.51,481220900.98,228799162.11,265125004.79,976398988.3,149809808.14,0.2817,4.8919,0.3382,1.1849,0.614,0.31,0.4409,1.1505,4.2821,19.2416,80.7584,14.8656,4.2821,2.8206,11.023,1.0219,-2.0328,98.0019,3.0093,3.388,5.8351,5.8,4.8039,3.0503,3.8553,4.1913,5.8351,3.0503,48.7692,1.952,2.1056,61.2037,38.7963,36.3421,30.5235,63.344,90.0664,9.9336,0.0735,0.952,0.9578,2.0753,0.7452,1.6147,4.6518,0.0662,173.6593,3.8553,2.7712,176596429.56,2.9755,2.8303,102.4991,1.386,0.878,1.2999,0.4385,100.0,100.0,214.0204,40.7951,36.1361,106.0805,130.52,213.9714,100.5997,2.7322,6.2852,2.7322,20.7462,20.7462,-12.8808,-129.6445,2.7322
300731.SZ,20251029,20250930,0.21,0.21,6.6347,6.6347,2.7788,0.2812,0.8359,3149489.63,23883787.38,160415862.32,1.473,1.184,1.1579,2.6613,1.1744,5.6847,0.6783,31064229.53,46058747.73,,55999186.0509,127009186.0509,293069133.91,15042605.0,248112132.73,51595752.17,489723383.81,228037893.9,201559679.7,919299450.15,141233439.14,0.2138,4.8967,0.3271,1.1171,0.6287,0.3643,0.4429,1.0046,3.9287,19.1235,80.8765,14.8467,3.9287,2.817,10.8315,1.1982,-0.6926,96.2968,4.71,5.4908,4.4276,4.42,3.9117,3.7246,2.665,4.4103,5.9035,4.9661,45.3168,1.8287,2.0254,57.8563,42.1437,39.8989,26.9893,67.344,86.6731,13.3269,0.0858,0.8287,1.113,2.4952,0.8804,1.9738,9.4915,0.0744,158.3394,3.5533,2.1861,167765957.54,4.5256,2.9787,95.3473,1.5348,1.5348,1.1351,5.7491,162.5,162.5,93.0933,204.1597,202.334,153.2882,89.78,93.1301,147.1718,2.833,-1.4789,2.8323,41.4475,41.4475,37.2104,36.3665,2.4745
300731.SZ,20250825,20250630,0.14,0.14,4.2755,4.2755,2.7788,0.2812,0.7613,3150067.82,14453925.74,101867407.68,1.4609,1.1574,1.1304,1.7038,0.7542,3.6279,0.4325,17185850.79,29158724.63,59189488.22,65969482.4673,109779482.4673,323746532.42,16483108.66,248353499.42,84006633.87,472181453.18,225563259.04,207881408.13,913576569.82,131804155.69,0.1392,4.8222,0.1915,1.0425,0.3541,0.2306,0.5218,0.8683,3.4915,18.845,81.155,15.2158,3.4915,2.7277,11.1766,1.3115,-0.6973,96.8207,4.3791,5.3942,2.9056,2.91,2.3857,2.333,1.5101,2.6223,5.8112,4.666,46.9437,1.8848,2.0629,57.0235,42.9765,37.6598,27.1847,66.7348,83.149,16.851,0.0495,0.8848,1.0358,2.4549,0.8022,1.9012,5.6208,0.0411,166.1911,3.0202,1.4085,179268582.44,4.2958,2.5342,96.5795,1.2321,1.1198,0.6806,5.6427,600.0,600.0,1077.0408,405.7782,420.8362,520.7079,262.25,1076.1367,508.2172,1.2684,0.6397,1.2678,43.8997,43.8997,19.9637,-3.6735,2.0537
300731.SZ,20250429,20250331,0.08,0.08,1.9956,1.9956,2.7788,0.2812,0.7818,2463735.19,7613206.23,44634809.48,1.5536,1.2445,1.216,0.7985,0.3527,1.7233,0.2031,7326275.39,14656698.2,,27788101.1982,33378101.1982,316393516.52,17182798.79,231439003.54,79302154.84,475439507.82,253784003.92,223685937.97,905162915.84,134391647.87,0.0797,4.8416,0.0628,1.063,0.2056,0.1159,0.2198,0.264,4.1186,17.6909,82.3091,15.207,4.1186,2.9488,10.9423,1.316,-0.475,97.0962,4.7789,5.8092,1.6599,1.66,1.2541,1.1798,0.8365,1.4271,6.6396,4.7192,45.6121,1.8386,2.0463,57.4944,42.5056,38.3809,25.5688,67.6265,81.1344,18.8656,0.0173,0.8386,1.0834,2.6449,0.8415,2.0543,5.9953,0.0141,175.1766,3.346,0.8112,161463722.34,4.7023,2.9488,97.0962,1.6599,1.2541,0.8365,3.1488,700.0,700.0,263.9687,2041.8878,2025.9353,839.6589,1371.38,264.1688,816.7808,1.6758,-0.5697,1.6757,86.3878,86.3878,86.3878,2.7258,2.4955
300731.SZ,20250429,20241231,0.14,0.14,7.5782,7.5782,2.7788,0.2812,0.7021,4561785.2,12717698.58,200655350.05,1.4962,1.191,1.1291,3.8859,1.5141,7.2831,0.849,15590209.94,28703003.81,82041148.13,-19703479.5141,22186520.4859,334906724.91,17008016.35,230600496.03,107012359.61,462628684.72,238272203.38,240956952.2,893921465.46,124314706.45,0.1367,4.7618,0.1077,0.9833,-0.3035,0.227,-0.1558,0.1755,1.9206,20.9425,79.0575,15.6293,1.9206,3.5694,11.2798,0.7801,-2.7878,98.3728,2.5808,2.9957,2.8417,2.88,2.0915,2.5433,1.6305,2.4563,2.8417,2.5433,46.757,1.8782,1.856,57.6674,42.3326,37.134,25.7965,67.3484,82.4303,17.5697,0.0284,0.8782,1.0335,2.6108,0.7942,2.0062,4.3231,0.0234,153.51,1.6305,1.5311,158848011.98,2.6391,2.7436,98.8714,1.0954,0.022,0.8123,-2.1359,-30.0,-30.0,-79.4896,-3.9562,-0.5419,-32.1233,63.81,-79.4896,-30.7651,-1.9621,23.1878,-1.9617,71.5317,71.5317,81.2244,41.2512,-1.9617
300731.SZ,20241030,20240930,0.08,0.08,4.6906,4.6906,2.8462,0.2611,0.6699,-1912323.62,12585256.19,129861676.85,1.5746,1.1554,1.0574,3.5242,1.0169,4.8801,0.5496,11470024.11,16575341.22,,-74944549.0272,-54287472.1172,243258559.92,15150377.24,226115627.75,72482640.72,446806914.9,225937014.51,222286213.32,888427093.65,117708155.24,0.0844,4.7784,0.1694,0.931,-0.0069,0.1311,-0.5928,-0.4294,1.4643,21.8976,78.1024,18.413,1.4643,4.0778,13.4829,0.8523,-1.3116,98.0659,2.1904,2.795,1.7522,1.77,2.0662,1.5361,0.8047,1.3524,2.3363,2.0481,42.2488,1.7316,1.7716,53.9901,46.0099,38.96,25.4512,68.0015,81.1601,18.8399,0.0545,0.7316,1.2469,2.6718,0.9222,1.976,6.1643,0.0442,156.5894,1.0729,0.9891,152912767.88,2.1173,2.1046,96.4792,1.3045,1.4307,0.5819,10.9915,-11.1111,-11.1111,-66.2213,70.2688,68.4166,-2.3857,26.12,-66.2268,-2.2037,-1.6203,13.3987,-1.6194,66.0639,66.0639,85.428,101.8199,-0.1861
300731.SZ,20240817,20240630,0.02,0.02,2.9711,2.9711,2.8558,0.2611,0.6079,-1153885.07,3990000.55,79555465.5,1.773,1.4139,1.3541,2.148,0.6549,3.162,0.3573,3815957.74,6716816.07,31411728.89,-4927132.634,46285367.366,211404717.3,12529840.92,210517590.01,29314676.5,441553403.85,261584055.14,207372085.01,867424615.04,109871338.15,0.0224,4.7251,-0.0196,0.869,0.2061,0.0531,-0.039,0.3661,0.5783,21.1783,78.8217,19.7354,0.5783,5.2197,13.9256,0.5901,-0.1625,98.9842,1.2459,1.7881,0.4682,0.47,0.6587,0.6389,0.2066,0.3909,0.9364,1.2778,39.8084,1.6614,1.7356,54.9755,45.0245,40.459,24.2693,68.8711,77.8902,22.1098,-0.0073,0.6614,1.3751,2.8378,1.0163,2.0975,15.0625,-0.0057,154.0483,0.4132,0.2698,133593890.29,1.1869,3.2901,98.2646,0.2953,0.5814,0.2392,0.9818,-77.7778,-77.7778,-104.9911,-51.6713,-52.8312,-75.7279,76.31,-104.9951,-75.3457,-2.7177,7.9132,-2.7167,56.5997,56.5997,56.0539,631.4105,-1.5502
300731.SZ,20240429,20240331,0.01,0.01,1.0707,1.0707,2.7767,0.2611,0.6939,554985.09,517419.08,34149099.25,2.0316,1.5477,1.4563,0.9789,0.2485,1.1747,0.1335,-353902.01,4588165.22,,-41580182.9151,-20097682.9151,175526345.99,13170825.79,171675561.2,632161.91,445113696.56,275265976.57,195529024.5,827646854.24,120750807.24,0.0085,4.7237,-0.0383,0.9551,0.0619,0.0363,-0.3289,-0.159,-0.2573,25.2275,74.7725,27.1431,-0.2573,8.6448,17.6406,0.8577,0.5981,100.2614,0.4159,3.3895,0.1771,0.18,0.0854,0.4526,-0.0344,-0.3504,0.7084,1.8104,35.4578,1.5494,1.6739,53.3381,46.6619,43.7956,20.7426,72.1596,74.0436,25.9564,-0.0181,0.5494,1.6572,3.4788,1.2351,2.5928,704.1134,-0.0134,198.072,-0.1376,0.1058,126165325.39,0.4123,8.6448,100.2614,0.1771,0.0854,-0.0344,-3.575,125.0,125.0,-639.4366,105.7727,105.7142,119.1478,108.33,-639.3818,119.5203,-2.7465,0.4957,-2.7458,57.5781,57.5781,57.5781,-96.8928,-1.9082
