metric_id,entity_type,entity_id,metric_name,period,value,unit,source_evidence_id,calculation_method,is_estimate,confidence,created_at,status,review_status,notes
metric_cn_002837_invic_diluted_eps_20240930_384ebd,company,cn_002837_invic,diluted_eps,20240930,0.48,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240930_diluted_eps_265d91ae
metric_cn_002837_invic_total_revenue_20240630_b8ade0,company,cn_002837_invic,total_revenue,20240630,1712557931.47,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_total_revenue_fe346837
metric_cn_002837_invic_revenue_20240630_eee73f,company,cn_002837_invic,revenue,20240630,1712557931.47,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_revenue_197484f5
metric_cn_002837_invic_operate_profit_20240630_207dad,company,cn_002837_invic,operate_profit,20240630,199058022.15,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_operate_profit_4330bbce
metric_cn_002837_invic_total_profit_20240630_1508d7,company,cn_002837_invic,total_profit,20240630,202536137.17,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_total_profit_f967ac33
metric_cn_002837_invic_n_income_20240630_1d8829,company,cn_002837_invic,n_income,20240630,183274959.26,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_n_income_026eb974
metric_cn_002837_invic_n_income_attr_p_20240630_217165,company,cn_002837_invic,n_income_attr_p,20240630,183466097.22,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_n_income_attr_p_a5730e8d
metric_cn_002837_invic_basic_eps_20240630_5cd2bc,company,cn_002837_invic,basic_eps,20240630,0.25,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_basic_eps_3401483b
metric_cn_002837_invic_diluted_eps_20240630_3924d1,company,cn_002837_invic,diluted_eps,20240630,0.25,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240630_diluted_eps_68e46931
metric_cn_002837_invic_total_revenue_20240331_91dc2b,company,cn_002837_invic,total_revenue,20240331,745644712.04,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_total_revenue_b3ecd983
metric_cn_002837_invic_revenue_20240331_bc46c8,company,cn_002837_invic,revenue,20240331,745644712.04,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_revenue_3c76bf61
metric_cn_002837_invic_operate_profit_20240331_d96a3e,company,cn_002837_invic,operate_profit,20240331,63758827.36,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_operate_profit_86684f13
metric_cn_002837_invic_total_profit_20240331_2a5d19,company,cn_002837_invic,total_profit,20240331,65936640.46,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_total_profit_d7aba7aa
metric_cn_002837_invic_n_income_20240331_41ff2c,company,cn_002837_invic,n_income,20240331,61570555.24,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_n_income_ab8ffde0
metric_cn_002837_invic_n_income_attr_p_20240331_5a8656,company,cn_002837_invic,n_income_attr_p,20240331,61975220.35,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_n_income_attr_p_48209d8d
metric_cn_002837_invic_basic_eps_20240331_2b660b,company,cn_002837_invic,basic_eps,20240331,0.11,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_basic_eps_6ce030b6
metric_cn_002837_invic_diluted_eps_20240331_4336dc,company,cn_002837_invic,diluted_eps,20240331,0.11,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20240331_diluted_eps_70d5574f
metric_cn_002837_invic_total_revenue_20231231_ebab27,company,cn_002837_invic,total_revenue,20231231,3528859077.13,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_total_revenue_7031dcb0
metric_cn_002837_invic_revenue_20231231_05ce16,company,cn_002837_invic,revenue,20231231,3528859077.13,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_revenue_863e2088
metric_cn_002837_invic_operate_profit_20231231_1a80c8,company,cn_002837_invic,operate_profit,20231231,396030725.97,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_operate_profit_ce8d3281
metric_cn_002837_invic_total_profit_20231231_2961f8,company,cn_002837_invic,total_profit,20231231,401473988.67,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_total_profit_649c1bf8
metric_cn_002837_invic_n_income_20231231_217e1e,company,cn_002837_invic,n_income,20231231,348748744.38,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_n_income_353f6685
metric_cn_002837_invic_n_income_attr_p_20231231_8ab1da,company,cn_002837_invic,n_income_attr_p,20231231,344006335.07,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_n_income_attr_p_1aabac67
metric_cn_002837_invic_basic_eps_20231231_a43e2c,company,cn_002837_invic,basic_eps,20231231,0.61,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_basic_eps_68dd07fe
metric_cn_002837_invic_diluted_eps_20231231_83fd26,company,cn_002837_invic,diluted_eps,20231231,0.61,CNY,ev_structured_financial_data_002837_20260701_89213a,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:18Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=89213a966157f54a99fb9c7a56582424d1e66d7d9c39990d049c80f5e508f1aa; not business exposure evidence.; promoted_from=metric_income_002837_20231231_diluted_eps_342b2145
metric_cn_002837_invic_total_assets_20260331_1349a0,company,cn_002837_invic,total_assets,20260331,7761763222.65,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20260331_total_assets_5004e393
metric_cn_002837_invic_total_liab_20260331_40bc89,company,cn_002837_invic,total_liab,20260331,4277389028.88,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20260331_total_liab_dfb24aae
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20260331_670f9e,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20260331,3461780265.25,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20260331_total_hldr_eqy_exc_min_int_eef05a94
metric_cn_002837_invic_inventories_20260331_a0cd42,company,cn_002837_invic,inventories,20260331,1181981088.85,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20260331_inventories_257cfb52
metric_cn_002837_invic_accounts_receiv_20260331_153826,company,cn_002837_invic,accounts_receiv,20260331,3060887771.01,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20260331_accounts_receiv_a9c49f95
metric_cn_002837_invic_total_assets_20251231_a93c6a,company,cn_002837_invic,total_assets,20251231,7747255663.66,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20251231_total_assets_0860a5c3
metric_cn_002837_invic_total_liab_20251231_b8a7a1,company,cn_002837_invic,total_liab,20251231,4284524186.17,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20251231_total_liab_c490a7b6
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20251231_e14f89,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20251231,3445641008.79,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20251231_total_hldr_eqy_exc_min_int_dbfc38ad
metric_cn_002837_invic_inventories_20251231_c99fcc,company,cn_002837_invic,inventories,20251231,983397026.13,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20251231_inventories_a735b22c
metric_cn_002837_invic_accounts_receiv_20251231_0bfd99,company,cn_002837_invic,accounts_receiv,20251231,3053959547.65,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20251231_accounts_receiv_0fa1f676
metric_cn_002837_invic_total_assets_20250930_a7deb5,company,cn_002837_invic,total_assets,20250930,7210891358.49,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250930_total_assets_16373787
metric_cn_002837_invic_total_liab_20250930_5d33c9,company,cn_002837_invic,total_liab,20250930,3886929533.05,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250930_total_liab_22779d33
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20250930_8437af,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20250930,3313055700.5,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250930_total_hldr_eqy_exc_min_int_1c2f6f93
metric_cn_002837_invic_inventories_20250930_8a6895,company,cn_002837_invic,inventories,20250930,1232103430.49,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250930_inventories_89072b4b
metric_cn_002837_invic_accounts_receiv_20250930_5b1710,company,cn_002837_invic,accounts_receiv,20250930,2578539613.76,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250930_accounts_receiv_981cda1d
metric_cn_002837_invic_total_assets_20250630_18d3e5,company,cn_002837_invic,total_assets,20250630,6875618140.1,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250630_total_assets_093b3758
metric_cn_002837_invic_total_liab_20250630_caf5e2,company,cn_002837_invic,total_liab,20250630,3858097838.96,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250630_total_liab_ec6f7394
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20250630_61e397,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20250630,3010943510.24,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250630_total_hldr_eqy_exc_min_int_3afb1b4a
metric_cn_002837_invic_inventories_20250630_dce68f,company,cn_002837_invic,inventories,20250630,1239104847.35,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250630_inventories_1aa65f12
metric_cn_002837_invic_accounts_receiv_20250630_c3e01b,company,cn_002837_invic,accounts_receiv,20250630,2628324101.99,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250630_accounts_receiv_03021e95
metric_cn_002837_invic_total_assets_20250331_a520aa,company,cn_002837_invic,total_assets,20250331,6215027754.98,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_total_assets_daf11182
metric_cn_002837_invic_total_liab_20250331_00b002,company,cn_002837_invic,total_liab,20250331,3239211636.75,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_total_liab_839ee984
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20250331_bf6441,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20250331,2972019386.23,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_total_hldr_eqy_exc_min_int_9c9298fb
metric_cn_002837_invic_inventories_20250331_e1c821,company,cn_002837_invic,inventories,20250331,1135020807.94,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_inventories_8585c855
metric_cn_002837_invic_accounts_receiv_20250331_8911f0,company,cn_002837_invic,accounts_receiv,20250331,2251518996.71,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_accounts_receiv_72ad3f69
metric_cn_002837_invic_total_assets_20250331_bb87d3,company,cn_002837_invic,total_assets,20250331,6215027754.98,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_total_assets_44a8de0e
metric_cn_002837_invic_total_liab_20250331_a3ced4,company,cn_002837_invic,total_liab,20250331,3239211636.75,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_total_liab_ce0954e2
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20250331_1cd6df,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20250331,2972019386.23,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_total_hldr_eqy_exc_min_int_3ee6d703
metric_cn_002837_invic_inventories_20250331_b61d3e,company,cn_002837_invic,inventories,20250331,1135020807.94,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_inventories_f76af1f2
metric_cn_002837_invic_accounts_receiv_20250331_696261,company,cn_002837_invic,accounts_receiv,20250331,2251518996.71,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20250331_accounts_receiv_a2555ac4
metric_cn_002837_invic_total_assets_20241231_254ef8,company,cn_002837_invic,total_assets,20241231,6014413898.7,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20241231_total_assets_c8edc297
